Package Name,Version,Dependency Name,Dependency Version
postcss-svgo,2.8.0,@trysound/sax,0.2.0
postcss-svgo,2.8.0,commander,^7.2.0
postcss-svgo,2.8.0,css-select,^4.1.3
postcss-svgo,2.8.0,css-tree,^1.1.3
postcss-svgo,2.8.0,csso,^4.2.0
postcss-svgo,2.8.0,picocolors,^1.0.0
postcss-svgo,2.8.0,stable,^0.1.8
postcss-unique-selectors,5.1.1,postcss-selector-parser,^6.0.5
pretty-error,4.0.0,lodash,^4.17.20
pretty-error,4.0.0,renderkid,^3.0.0
pretty-format,27.5.1,ansi-regex,^5.0.1
pretty-format,27.5.1,ansi-styles,^5.0.0
pretty-format,27.5.1,react-is,^17.0.1
promise,8.3.0,asap,~2.0.6
prompts,2.4.2,kleur,^3.0.3
prompts,2.4.2,sisteransi,^1.0.5
prop-types,15.8.1,loose-envify,^1.4.0
prop-types,15.8.1,object-assign,^4.1.1
prop-types,15.8.1,react-is,^16.13.1
proxy-addr,2.0.7,forwarded,0.2.0
proxy-addr,2.0.7,ipaddr.js,1.9.1
proxy-agent,6.5.0,agent-base,^7.1.2
proxy-agent,6.5.0,debug,^4.3.4
proxy-agent,6.5.0,http-proxy-agent,^7.0.1
proxy-agent,6.5.0,https-proxy-agent,^7.0.6
proxy-agent,6.5.0,lru-cache,^7.14.1
proxy-agent,6.5.0,pac-proxy-agent,^7.1.0
proxy-agent,6.5.0,proxy-from-env,^1.1.0
proxy-agent,6.5.0,socks-proxy-agent,^8.0.5
psl,1.15.0,punycode,^2.3.1
pump,3.0.2,end-of-stream,^1.1.0
pump,3.0.2,once,^1.3.1
qs,6.14.0,side-channel,^1.1.0
raf,3.4.1,performance-now,^2.1.0
randombytes,2.1.0,safe-buffer,^5.1.0
raw-body,2.5.2,bytes,3.1.2
raw-body,2.5.2,http-errors,2.0.0
raw-body,2.5.2,iconv-lite,0.4.24
raw-body,2.5.2,unpipe,1.0.0
react,18.3.1,loose-envify,^1.1.0
react-app-polyfill,3.0.0,core-js,^3.19.2
react-app-polyfill,3.0.0,object-assign,^4.1.1
react-app-polyfill,3.0.0,promise,^8.1.0
react-app-polyfill,3.0.0,raf,^3.4.1
react-app-polyfill,3.0.0,regenerator-runtime,^0.13.9
react-app-polyfill,3.0.0,whatwg-fetch,^3.6.2
react-dev-utils,12.0.1,@babel/code-frame,^7.16.0
react-dev-utils,12.0.1,address,^1.1.2
react-dev-utils,12.0.1,browserslist,^4.18.1
react-dev-utils,12.0.1,chalk,^4.1.2
react-dev-utils,12.0.1,cross-spawn,^7.0.3
react-dev-utils,12.0.1,detect-port-alt,^1.1.6
react-dev-utils,12.0.1,escape-string-regexp,^4.0.0
react-dev-utils,12.0.1,filesize,^8.0.6
react-dev-utils,12.0.1,find-up,^5.0.0
react-dev-utils,12.0.1,fork-ts-checker-webpack-plugin,^6.5.0
react-dev-utils,12.0.1,global-modules,^2.0.0
react-dev-utils,12.0.1,globby,^11.0.4
react-dev-utils,12.0.1,gzip-size,^6.0.0
react-dev-utils,12.0.1,immer,^9.0.7
react-dev-utils,12.0.1,is-root,^2.1.0
react-dev-utils,12.0.1,loader-utils,^3.2.0
react-dev-utils,12.0.1,open,^8.4.0
react-dev-utils,12.0.1,pkg-up,^3.1.0
react-dev-utils,12.0.1,prompts,^2.4.2
react-dev-utils,12.0.1,react-error-overlay,^6.0.11
react-dev-utils,12.0.1,recursive-readdir,^2.2.2
react-dev-utils,12.0.1,shell-quote,^1.7.3
react-dev-utils,12.0.1,strip-ansi,^6.0.1
react-dev-utils,12.0.1,text-table,^0.2.0
react-dev-utils,5.0.0,locate-path,^6.0.0
react-dev-utils,5.0.0,path-exists,^4.0.0
react-dev-utils,6.0.0,p-locate,^5.0.0
react-dev-utils,3.1.0,yocto-queue,^0.1.0
react-dev-utils,5.0.0,p-limit,^3.0.2
react-dom,18.3.1,loose-envify,^1.1.0
react-dom,18.3.1,scheduler,^0.23.2
react-router,6.15.0,@remix-run/router,1.8.0
react-router-dom,6.15.0,@remix-run/router,1.8.0
react-router-dom,6.15.0,react-router,6.15.0
react-scripts,5.0.1,@babel/core,^7.16.0
react-scripts,5.0.1,@pmmmwh/react-refresh-webpack-plugin,^0.5.3
react-scripts,5.0.1,@svgr/webpack,^5.5.0
react-scripts,5.0.1,babel-jest,^27.4.2
react-scripts,5.0.1,babel-loader,^8.2.3
react-scripts,5.0.1,babel-plugin-named-asset-import,^0.3.8
react-scripts,5.0.1,babel-preset-react-app,^10.0.1
react-scripts,5.0.1,bfj,^7.0.2
react-scripts,5.0.1,browserslist,^4.18.1
react-scripts,5.0.1,camelcase,^6.2.1
react-scripts,5.0.1,case-sensitive-paths-webpack-plugin,^2.4.0
react-scripts,5.0.1,css-loader,^6.5.1
react-scripts,5.0.1,css-minimizer-webpack-plugin,^3.2.0
react-scripts,5.0.1,dotenv,^10.0.0
react-scripts,5.0.1,dotenv-expand,^5.1.0
react-scripts,5.0.1,eslint,^8.3.0
react-scripts,5.0.1,eslint-config-react-app,^7.0.1
react-scripts,5.0.1,eslint-webpack-plugin,^3.1.1
react-scripts,5.0.1,file-loader,^6.2.0
react-scripts,5.0.1,fs-extra,^10.0.0
react-scripts,5.0.1,html-webpack-plugin,^5.5.0
react-scripts,5.0.1,identity-obj-proxy,^3.0.0
react-scripts,5.0.1,jest,^27.4.3
react-scripts,5.0.1,jest-resolve,^27.4.2
react-scripts,5.0.1,jest-watch-typeahead,^1.0.0
react-scripts,5.0.1,mini-css-extract-plugin,^2.4.5
react-scripts,5.0.1,postcss,^8.4.4
react-scripts,5.0.1,postcss-flexbugs-fixes,^5.0.2
react-scripts,5.0.1,postcss-loader,^6.2.1
react-scripts,5.0.1,postcss-normalize,^10.0.1
react-scripts,5.0.1,postcss-preset-env,^7.0.1
react-scripts,5.0.1,prompts,^2.4.2
react-scripts,5.0.1,react-app-polyfill,^3.0.0
react-scripts,5.0.1,react-dev-utils,^12.0.1
react-scripts,5.0.1,react-refresh,^0.11.0
react-scripts,5.0.1,resolve,^1.20.0
react-scripts,5.0.1,resolve-url-loader,^4.0.0
react-scripts,5.0.1,sass-loader,^12.3.0
react-scripts,5.0.1,semver,^7.3.5
react-scripts,5.0.1,source-map-loader,^3.0.0
react-scripts,5.0.1,style-loader,^3.3.1
react-scripts,5.0.1,tailwindcss,^3.0.2
react-scripts,5.0.1,terser-webpack-plugin,^5.2.5
react-scripts,5.0.1,webpack,^5.64.4
react-scripts,5.0.1,webpack-dev-server,^4.6.0
react-scripts,5.0.1,webpack-manifest-plugin,^4.0.2
react-scripts,5.0.1,workbox-webpack-plugin,^6.4.1
react-scripts,10.1.0,graceful-fs,^4.2.0
react-scripts,10.1.0,jsonfile,^6.0.1
react-scripts,10.1.0,universalify,^2.0.0
read-cache,1.0.0,pify,^2.3.0
readable-stream,3.6.2,inherits,^2.0.3
readable-stream,3.6.2,string_decoder,^1.1.1
readable-stream,3.6.2,util-deprecate,^1.0.1
readdirp,3.6.0,picomatch,^2.2.1
recursive-readdir,2.2.3,minimatch,^3.0.5
reflect.getprototypeof,1.0.10,call-bind,^1.0.8
reflect.getprototypeof,1.0.10,define-properties,^1.2.1
reflect.getprototypeof,1.0.10,es-abstract,^1.23.9
reflect.getprototypeof,1.0.10,es-errors,^1.3.0
reflect.getprototypeof,1.0.10,es-object-atoms,^1.0.0
reflect.getprototypeof,1.0.10,get-intrinsic,^1.2.7
reflect.getprototypeof,1.0.10,get-proto,^1.0.1
reflect.getprototypeof,1.0.10,which-builtin-type,^1.2.1
regenerate-unicode-properties,10.2.0,regenerate,^1.4.2
regenerator-transform,0.15.2,@babel/runtime,^7.8.4
regexp.prototype.flags,1.5.4,call-bind,^1.0.8
regexp.prototype.flags,1.5.4,define-properties,^1.2.1
regexp.prototype.flags,1.5.4,es-errors,^1.3.0
regexp.prototype.flags,1.5.4,get-proto,^1.0.1
regexp.prototype.flags,1.5.4,gopd,^1.2.0
regexp.prototype.flags,1.5.4,set-function-name,^2.0.2
regexpu-core,6.2.0,regenerate,^1.4.2
regexpu-core,6.2.0,regenerate-unicode-properties,^10.2.0
regexpu-core,6.2.0,regjsgen,^0.8.0
regexpu-core,6.2.0,regjsparser,^0.12.0
regexpu-core,6.2.0,unicode-match-property-ecmascript,^2.0.0
regexpu-core,6.2.0,unicode-match-property-value-ecmascript,^2.1.0
regjsparser,0.12.0,jsesc,~3.0.2
renderkid,3.0.0,css-select,^4.1.3
renderkid,3.0.0,dom-converter,^0.2.0
renderkid,3.0.0,htmlparser2,^6.1.0
renderkid,3.0.0,lodash,^4.17.21
renderkid,3.0.0,strip-ansi,^6.0.1
resolve,1.22.10,is-core-module,^2.16.0
resolve,1.22.10,path-parse,^1.0.7
resolve,1.22.10,supports-preserve-symlinks-flag,^1.0.0
resolve-cwd,3.0.0,resolve-from,^5.0.0
resolve-url-loader,4.0.0,adjust-sourcemap-loader,^4.0.0
resolve-url-loader,4.0.0,convert-source-map,^1.7.0
resolve-url-loader,4.0.0,loader-utils,^2.0.0
resolve-url-loader,4.0.0,postcss,^7.0.35
resolve-url-loader,4.0.0,source-map,0.6.1
resolve-url-loader,7.0.39,picocolors,^0.2.1
resolve-url-loader,7.0.39,source-map,^0.6.1
restore-cursor,3.1.0,onetime,^5.1.0
restore-cursor,3.1.0,signal-exit,^3.0.2
rimraf,6.0.1,glob,^11.0.0
rimraf,6.0.1,package-json-from-dist,^1.0.0
rimraf,2.0.1,balanced-match,^1.0.0
rimraf,11.0.1,foreground-child,^3.1.0
rimraf,11.0.1,jackspeak,^4.0.1
rimraf,11.0.1,minimatch,^10.0.0
rimraf,11.0.1,minipass,^7.1.2
rimraf,11.0.1,package-json-from-dist,^1.0.0
rimraf,11.0.1,path-scurry,^2.0.0
rimraf,10.0.1,brace-expansion,^2.0.1
rollup-plugin-terser,7.0.2,@babel/code-frame,^7.10.4
rollup-plugin-terser,7.0.2,jest-worker,^26.2.1
rollup-plugin-terser,7.0.2,serialize-javascript,^4.0.0
rollup-plugin-terser,7.0.2,terser,^5.0.0
rollup-plugin-terser,26.6.2,@types/node,*
rollup-plugin-terser,26.6.2,merge-stream,^2.0.0
rollup-plugin-terser,26.6.2,supports-color,^7.0.0
rollup-plugin-terser,4.0.0,randombytes,^2.1.0
run-parallel,1.2.0,queue-microtask,^1.2.2
rxjs,6.6.7,tslib,^1.9.0
safe-array-concat,1.1.3,call-bind,^1.0.8
safe-array-concat,1.1.3,call-bound,^1.0.2
safe-array-concat,1.1.3,get-intrinsic,^1.2.6
safe-array-concat,1.1.3,has-symbols,^1.1.0
safe-array-concat,1.1.3,isarray,^2.0.5
safe-push-apply,1.0.0,es-errors,^1.3.0
safe-push-apply,1.0.0,isarray,^2.0.5
safe-regex-test,1.1.0,call-bound,^1.0.2
safe-regex-test,1.1.0,es-errors,^1.3.0
safe-regex-test,1.1.0,is-regex,^1.2.1
sass-loader,12.6.0,klona,^2.0.4
sass-loader,12.6.0,neo-async,^2.6.2
saxes,5.0.1,xmlchars,^2.2.0
scheduler,0.23.2,loose-envify,^1.1.0
schema-utils,4.3.0,@types/json-schema,^7.0.9
schema-utils,4.3.0,ajv,^8.9.0
schema-utils,4.3.0,ajv-formats,^2.1.1
schema-utils,4.3.0,ajv-keywords,^5.1.0
selfsigned,2.4.1,@types/node-forge,^1.3.0
selfsigned,2.4.1,node-forge,^1
send,0.19.0,debug,2.6.9
send,0.19.0,depd,2.0.0
send,0.19.0,destroy,1.2.0
send,0.19.0,encodeurl,~1.0.2
send,0.19.0,escape-html,~1.0.3
send,0.19.0,etag,~1.8.1
send,0.19.0,fresh,0.5.2
send,0.19.0,http-errors,2.0.0
send,0.19.0,mime,1.6.0
send,0.19.0,ms,2.1.3
send,0.19.0,on-finished,2.4.1
send,0.19.0,range-parser,~1.2.1
send,0.19.0,statuses,2.0.1
send,2.6.9,ms,2.0.0
serialize-javascript,6.0.2,randombytes,^2.1.0
serve-index,1.9.1,accepts,~1.3.4
serve-index,1.9.1,batch,0.6.1
serve-index,1.9.1,debug,2.6.9
serve-index,1.9.1,escape-html,~1.0.3
serve-index,1.9.1,http-errors,~1.6.2
serve-index,1.9.1,mime-types,~2.1.17
serve-index,1.9.1,parseurl,~1.3.2
serve-index,2.6.9,ms,2.0.0
serve-index,1.6.3,depd,~1.1.2
serve-index,1.6.3,inherits,2.0.3
serve-index,1.6.3,setprototypeof,1.1.0
serve-index,1.6.3,statuses,>= 1.4.0 < 2
serve-static,1.16.2,encodeurl,~2.0.0
serve-static,1.16.2,escape-html,~1.0.3
serve-static,1.16.2,parseurl,~1.3.3
serve-static,1.16.2,send,0.19.0
set-function-length,1.2.2,define-data-property,^1.1.4
set-function-length,1.2.2,es-errors,^1.3.0
set-function-length,1.2.2,function-bind,^1.1.2
set-function-length,1.2.2,get-intrinsic,^1.2.4
set-function-length,1.2.2,gopd,^1.0.1
set-function-length,1.2.2,has-property-descriptors,^1.0.2
set-function-name,2.0.2,define-data-property,^1.1.4
set-function-name,2.0.2,es-errors,^1.3.0
set-function-name,2.0.2,functions-have-names,^1.2.3
set-function-name,2.0.2,has-property-descriptors,^1.0.2
set-proto,1.0.0,dunder-proto,^1.0.1
set-proto,1.0.0,es-errors,^1.3.0
set-proto,1.0.0,es-object-atoms,^1.0.0
shebang-command,2.0.0,shebang-regex,^3.0.0
side-channel,1.1.0,es-errors,^1.3.0
side-channel,1.1.0,object-inspect,^1.13.3
side-channel,1.1.0,side-channel-list,^1.0.0
side-channel,1.1.0,side-channel-map,^1.0.1
side-channel,1.1.0,side-channel-weakmap,^1.0.2
side-channel-list,1.0.0,es-errors,^1.3.0
side-channel-list,1.0.0,object-inspect,^1.13.3
side-channel-map,1.0.1,call-bound,^1.0.2
side-channel-map,1.0.1,es-errors,^1.3.0
side-channel-map,1.0.1,get-intrinsic,^1.2.5
side-channel-map,1.0.1,object-inspect,^1.13.3
side-channel-weakmap,1.0.2,call-bound,^1.0.2
side-channel-weakmap,1.0.2,es-errors,^1.3.0
side-channel-weakmap,1.0.2,get-intrinsic,^1.2.5
side-channel-weakmap,1.0.2,object-inspect,^1.13.3
side-channel-weakmap,1.0.2,side-channel-map,^1.0.1
slice-ansi,4.0.0,ansi-styles,^4.0.0
slice-ansi,4.0.0,astral-regex,^2.0.0
slice-ansi,4.0.0,is-fullwidth-code-point,^3.0.0
sockjs,0.3.24,faye-websocket,^0.11.3
sockjs,0.3.24,uuid,^8.3.2
sockjs,0.3.24,websocket-driver,^0.7.4
socks,2.8.4,ip-address,^9.0.5
socks,2.8.4,smart-buffer,^4.2.0
socks-proxy-agent,8.0.5,agent-base,^7.1.2
socks-proxy-agent,8.0.5,debug,^4.3.4
socks-proxy-agent,8.0.5,socks,^2.8.3
source-map-loader,3.0.2,abab,^2.0.5
source-map-loader,3.0.2,iconv-lite,^0.6.3
source-map-loader,3.0.2,source-map-js,^1.0.1
source-map-loader,0.6.3,safer-buffer,>= 2.1.2 < 3.0.0
source-map-support,0.5.21,buffer-from,^1.0.0
source-map-support,0.5.21,source-map,^0.6.0
spdy,4.0.2,debug,^4.1.0
spdy,4.0.2,handle-thing,^2.0.0
spdy,4.0.2,http-deceiver,^1.2.7
spdy,4.0.2,select-hose,^2.0.0
spdy,4.0.2,spdy-transport,^3.0.0
spdy-transport,3.0.0,debug,^4.1.0
spdy-transport,3.0.0,detect-node,^2.0.4
spdy-transport,3.0.0,hpack.js,^2.1.6
spdy-transport,3.0.0,obuf,^1.1.2
spdy-transport,3.0.0,readable-stream,^3.0.6
spdy-transport,3.0.0,wbuf,^1.7.3
split2,3.2.2,readable-stream,^3.0.0
stack-utils,2.0.6,escape-string-regexp,^2.0.0
static-eval,2.0.2,escodegen,^1.8.1
static-eval,1.14.3,esprima,^4.0.1
static-eval,1.14.3,estraverse,^4.2.0
static-eval,1.14.3,esutils,^2.0.2
static-eval,1.14.3,optionator,^0.8.1
static-eval,0.3.0,prelude-ls,~1.1.2
static-eval,0.3.0,type-check,~0.3.2
static-eval,0.8.3,deep-is,~0.1.3
static-eval,0.8.3,fast-levenshtein,~2.0.6
static-eval,0.8.3,levn,~0.3.0
static-eval,0.8.3,prelude-ls,~1.1.2
static-eval,0.8.3,type-check,~0.3.2
static-eval,0.8.3,word-wrap,~1.2.3
static-eval,0.3.2,prelude-ls,~1.1.2
stream-combiner2,1.1.1,duplexer2,~0.1.0
stream-combiner2,1.1.1,readable-stream,^2.0.2
stream-combiner2,2.3.8,core-util-is,~1.0.0
stream-combiner2,2.3.8,inherits,~2.0.3
stream-combiner2,2.3.8,isarray,~1.0.0
stream-combiner2,2.3.8,process-nextick-args,~2.0.0
stream-combiner2,2.3.8,safe-buffer,~5.1.1
stream-combiner2,2.3.8,string_decoder,~1.1.1
stream-combiner2,2.3.8,util-deprecate,~1.0.1
stream-combiner2,1.1.1,safe-buffer,~5.1.0
string_decoder,1.3.0,safe-buffer,~5.2.0
string-length,4.0.2,char-regex,^1.0.2
string-length,4.0.2,strip-ansi,^6.0.0
string-width,4.2.3,emoji-regex,^8.0.0
string-width,4.2.3,is-fullwidth-code-point,^3.0.0
string-width,4.2.3,strip-ansi,^6.0.1
string-width-cjs,4.2.3,emoji-regex,^8.0.0
string-width-cjs,4.2.3,is-fullwidth-code-point,^3.0.0
string-width-cjs,4.2.3,strip-ansi,^6.0.1
string.prototype.includes,2.0.1,call-bind,^1.0.7
string.prototype.includes,2.0.1,define-properties,^1.2.1
string.prototype.includes,2.0.1,es-abstract,^1.23.3
string.prototype.matchall,4.0.12,call-bind,^1.0.8
string.prototype.matchall,4.0.12,call-bound,^1.0.3
string.prototype.matchall,4.0.12,define-properties,^1.2.1
string.prototype.matchall,4.0.12,es-abstract,^1.23.6
string.prototype.matchall,4.0.12,es-errors,^1.3.0
string.prototype.matchall,4.0.12,es-object-atoms,^1.0.0
string.prototype.matchall,4.0.12,get-intrinsic,^1.2.6
string.prototype.matchall,4.0.12,gopd,^1.2.0
string.prototype.matchall,4.0.12,has-symbols,^1.1.0
string.prototype.matchall,4.0.12,internal-slot,^1.1.0
string.prototype.matchall,4.0.12,regexp.prototype.flags,^1.5.3
string.prototype.matchall,4.0.12,set-function-name,^2.0.2
string.prototype.matchall,4.0.12,side-channel,^1.1.0
string.prototype.repeat,1.0.0,define-properties,^1.1.3
string.prototype.repeat,1.0.0,es-abstract,^1.17.5
string.prototype.trim,1.2.10,call-bind,^1.0.8
string.prototype.trim,1.2.10,call-bound,^1.0.2
string.prototype.trim,1.2.10,define-data-property,^1.1.4
string.prototype.trim,1.2.10,define-properties,^1.2.1
string.prototype.trim,1.2.10,es-abstract,^1.23.5
string.prototype.trim,1.2.10,es-object-atoms,^1.0.0
string.prototype.trim,1.2.10,has-property-descriptors,^1.0.2
string.prototype.trimend,1.0.9,call-bind,^1.0.8
string.prototype.trimend,1.0.9,call-bound,^1.0.2
string.prototype.trimend,1.0.9,define-properties,^1.2.1
string.prototype.trimend,1.0.9,es-object-atoms,^1.0.0
string.prototype.trimstart,1.0.8,call-bind,^1.0.7
string.prototype.trimstart,1.0.8,define-properties,^1.2.1
string.prototype.trimstart,1.0.8,es-object-atoms,^1.0.0
stringify-object,3.3.0,get-own-enumerable-property-symbols,^3.0.0
stringify-object,3.3.0,is-obj,^1.0.1
stringify-object,3.3.0,is-regexp,^1.0.0
strip-ansi,6.0.1,ansi-regex,^5.0.1
strip-ansi-cjs,6.0.1,ansi-regex,^5.0.1
stylehacks,5.1.1,browserslist,^4.21.4
stylehacks,5.1.1,postcss-selector-parser,^6.0.4
sucrase,3.35.0,@jridgewell/gen-mapping,^0.3.2
sucrase,3.35.0,commander,^4.0.0
sucrase,3.35.0,glob,^10.3.10
sucrase,3.35.0,lines-and-columns,^1.1.6
sucrase,3.35.0,mz,^2.7.0
sucrase,3.35.0,pirates,^4.0.1
sucrase,3.35.0,ts-interface-checker,^0.1.9
sucrase,2.0.1,balanced-match,^1.0.0
sucrase,10.4.5,foreground-child,^3.1.0
sucrase,10.4.5,jackspeak,^3.1.2
sucrase,10.4.5,minimatch,^9.0.4
sucrase,10.4.5,minipass,^7.1.2
sucrase,10.4.5,package-json-from-dist,^1.0.0
sucrase,10.4.5,path-scurry,^1.11.1
sucrase,3.4.3,@isaacs/cliui,^8.0.2
sucrase,9.0.5,brace-expansion,^2.0.1
sucrase,1.11.1,lru-cache,^10.2.0
sucrase,1.11.1,minipass,^5.0.0 || ^6.0.2 || ^7.0.0
superagent,8.1.2,component-emitter,^1.3.0
superagent,8.1.2,cookiejar,^2.1.4
superagent,8.1.2,debug,^4.3.4
superagent,8.1.2,fast-safe-stringify,^2.1.1
superagent,8.1.2,form-data,^4.0.0
superagent,8.1.2,formidable,^2.1.2
superagent,8.1.2,methods,^1.1.2
superagent,8.1.2,mime,2.6.0
superagent,8.1.2,qs,^6.11.0
superagent,8.1.2,semver,^7.3.8
superagent-proxy,2.1.0,debug,^3.1.0
superagent-proxy,2.1.0,proxy-agent,^4.0.0
superagent-proxy,6.0.2,debug,4
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,3.2.7,ms,^2.1.1
superagent-proxy,2.2.0,ast-types,^0.13.2
superagent-proxy,2.2.0,escodegen,^1.8.1
superagent-proxy,2.2.0,esprima,^4.0.0
superagent-proxy,1.14.3,esprima,^4.0.1
superagent-proxy,1.14.3,estraverse,^4.2.0
superagent-proxy,1.14.3,esutils,^2.0.2
superagent-proxy,1.14.3,optionator,^0.8.1
superagent-proxy,8.1.0,graceful-fs,^4.2.0
superagent-proxy,8.1.0,jsonfile,^4.0.0
superagent-proxy,8.1.0,universalify,^0.1.0
superagent-proxy,3.0.2,@tootallnate/once,1
superagent-proxy,3.0.2,data-uri-to-buffer,3
superagent-proxy,3.0.2,debug,4
superagent-proxy,3.0.2,file-uri-to-path,2
superagent-proxy,3.0.2,fs-extra,^8.1.0
superagent-proxy,3.0.2,ftp,^0.3.10
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,4.0.1,@tootallnate/once,1
superagent-proxy,4.0.1,agent-base,6
superagent-proxy,4.0.1,debug,4
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,5.0.1,agent-base,6
superagent-proxy,5.0.1,debug,4
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,0.3.0,prelude-ls,~1.1.2
superagent-proxy,0.3.0,type-check,~0.3.2
superagent-proxy,5.1.1,yallist,^3.0.2
superagent-proxy,0.8.3,deep-is,~0.1.3
superagent-proxy,0.8.3,fast-levenshtein,~2.0.6
superagent-proxy,0.8.3,levn,~0.3.0
superagent-proxy,0.8.3,prelude-ls,~1.1.2
superagent-proxy,0.8.3,type-check,~0.3.2
superagent-proxy,0.8.3,word-wrap,~1.2.3
superagent-proxy,4.1.0,@tootallnate/once,1
superagent-proxy,4.1.0,agent-base,6
superagent-proxy,4.1.0,debug,4
superagent-proxy,4.1.0,get-uri,3
superagent-proxy,4.1.0,http-proxy-agent,^4.0.1
superagent-proxy,4.1.0,https-proxy-agent,5
superagent-proxy,4.1.0,pac-resolver,^4.1.0
superagent-proxy,4.1.0,raw-body,^2.2.0
superagent-proxy,4.1.0,socks-proxy-agent,5
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,4.2.0,degenerator,^2.2.0
superagent-proxy,4.2.0,ip,^1.1.5
superagent-proxy,4.2.0,netmask,^2.0.1
superagent-proxy,4.0.1,agent-base,^6.0.0
superagent-proxy,4.0.1,debug,4
superagent-proxy,4.0.1,http-proxy-agent,^4.0.0
superagent-proxy,4.0.1,https-proxy-agent,^5.0.0
superagent-proxy,4.0.1,lru-cache,^5.1.1
superagent-proxy,4.0.1,pac-proxy-agent,^4.1.0
superagent-proxy,4.0.1,proxy-from-env,^1.0.0
superagent-proxy,4.0.1,socks-proxy-agent,^5.0.0
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,5.0.1,agent-base,^6.0.2
superagent-proxy,5.0.1,debug,4
superagent-proxy,5.0.1,socks,^2.3.3
superagent-proxy,4.4.0,ms,^2.1.3
superagent-proxy,0.3.2,prelude-ls,~1.1.2
superagent,4.0.2,asynckit,^0.4.0
superagent,4.0.2,combined-stream,^1.0.8
superagent,4.0.2,es-set-tostringtag,^2.1.0
superagent,4.0.2,mime-types,^2.1.12
supports-color,7.2.0,has-flag,^4.0.0
supports-hyperlinks,2.3.0,has-flag,^4.0.0
supports-hyperlinks,2.3.0,supports-color,^7.0.0
svgo,1.3.2,chalk,^2.4.1
svgo,1.3.2,coa,^2.0.2
svgo,1.3.2,css-select,^2.0.0
svgo,1.3.2,css-select-base-adapter,^0.1.1
svgo,1.3.2,css-tree,1.0.0-alpha.37
svgo,1.3.2,csso,^4.0.2
svgo,1.3.2,js-yaml,^3.13.1
svgo,1.3.2,mkdirp,~0.5.1
svgo,1.3.2,object.values,^1.1.0
svgo,1.3.2,sax,~1.2.4
svgo,1.3.2,stable,^0.1.8
svgo,1.3.2,unquote,~1.1.1
svgo,1.3.2,util.promisify,~1.0.0
svgo,3.2.1,color-convert,^1.9.0
svgo,2.4.2,ansi-styles,^3.2.1
svgo,2.4.2,escape-string-regexp,^1.0.5
svgo,2.4.2,supports-color,^5.3.0
svgo,1.9.3,color-name,1.1.3
svgo,2.1.0,boolbase,^1.0.0
svgo,2.1.0,css-what,^3.2.1
svgo,2.1.0,domutils,^1.7.0
svgo,2.1.0,nth-check,^1.0.2
svgo,0.2.2,domelementtype,^2.0.1
svgo,0.2.2,entities,^2.0.0
svgo,1.7.0,dom-serializer,0
svgo,1.7.0,domelementtype,1
svgo,1.0.2,boolbase,~1.0.0
svgo,5.5.0,has-flag,^3.0.0
tailwindcss,3.4.17,@alloc/quick-lru,^5.2.0
tailwindcss,3.4.17,arg,^5.0.2
tailwindcss,3.4.17,chokidar,^3.6.0
tailwindcss,3.4.17,didyoumean,^1.2.2
tailwindcss,3.4.17,dlv,^1.1.3
tailwindcss,3.4.17,fast-glob,^3.3.2
tailwindcss,3.4.17,glob-parent,^6.0.2
tailwindcss,3.4.17,is-glob,^4.0.3
tailwindcss,3.4.17,jiti,^1.21.6
tailwindcss,3.4.17,lilconfig,^3.1.3
tailwindcss,3.4.17,micromatch,^4.0.8
tailwindcss,3.4.17,normalize-path,^3.0.0
tailwindcss,3.4.17,object-hash,^3.0.0
tailwindcss,3.4.17,picocolors,^1.1.1
tailwindcss,3.4.17,postcss,^8.4.47
tailwindcss,3.4.17,postcss-import,^15.1.0
tailwindcss,3.4.17,postcss-js,^4.0.1
tailwindcss,3.4.17,postcss-load-config,^4.0.2
tailwindcss,3.4.17,postcss-nested,^6.2.0
tailwindcss,3.4.17,postcss-selector-parser,^6.1.2
tailwindcss,3.4.17,resolve,^1.22.8
tailwindcss,3.4.17,sucrase,^3.35.0
tar,6.2.1,chownr,^2.0.0
tar,6.2.1,fs-minipass,^2.0.0
tar,6.2.1,minipass,^5.0.0
tar,6.2.1,minizlib,^2.1.1
tar,6.2.1,mkdirp,^1.0.3
tar,6.2.1,yallist,^4.0.0
tempy,0.6.0,is-stream,^2.0.0
tempy,0.6.0,temp-dir,^2.0.0
tempy,0.6.0,type-fest,^0.16.0
tempy,0.6.0,unique-string,^2.0.0
terminal-link,2.1.1,ansi-escapes,^4.2.1
terminal-link,2.1.1,supports-hyperlinks,^2.0.0
terser,5.39.0,@jridgewell/source-map,^0.3.3
terser,5.39.0,acorn,^8.8.2
terser,5.39.0,commander,^2.20.0
terser,5.39.0,source-map-support,~0.5.20
terser-webpack-plugin,5.3.14,@jridgewell/trace-mapping,^0.3.25
terser-webpack-plugin,5.3.14,jest-worker,^27.4.5
terser-webpack-plugin,5.3.14,schema-utils,^4.3.0
terser-webpack-plugin,5.3.14,serialize-javascript,^6.0.2
